WATER,ELE,2,36,4,2
WATER,GRA,2,36,5,2
WATER,ICE,0.5,36,6,0.5
WATER,FIG,1,36,7,1
WATER,POI,1,36,8,1
WATER,GRO,1,36,9,1
WATER,FLY,1,36,10,1
WATER,PSY,1,36,11,1
WATER,BUG,1,36,12,1
WATER,ROC,1,36,13,1
WATER,GHO,1,36,14,1
WATER,DRA,1,36,15,1
WATER,DAR,1,36,16,1
WATER,STE,0.5,36,17,0.5
WATER,FAI,1,36,18,1
WATERNORMAL,NOR,1,37,1,1
WATERNORMAL,FIR,0.5,37,2,0.5
WATERNORMAL,WAT,0.5,37,3,0.5
WATERNORMAL,ELE,2,37,4,2
WATERNORMAL,GRA,2,37,5,2
WATERNORMAL,ICE,0.5,37,6,0.5
WATERNORMAL,FIG,2,37,7,2
WATERNORMAL,POI,1,37,8,1
WATERNORMAL,GRO,1,37,9,1
WATERNORMAL,FLY,1,37,10,1
WATERNORMAL,PSY,1,37,11,1
WATERNORMAL,BUG,1,37,12,1
WATERNORMAL,ROC,1,37,13,1
WATERNORMAL,GHO,0,37,14,0
WATERNORMAL,DRA,1,37,15,1
WATERNORMAL,DAR,1,37,16,1
WATERNORMAL,STE,0.5,37,17,0.5
WATERNORMAL,FAI,1,37,18,1
WATERFIRE,NOR,1,38,1,1
WATERFIRE,FIR,0.25,38,2,0.25
WATERFIRE,WAT,1,38,3,1
WATERFIRE,ELE,2,38,4,2
WATERFIRE,GRA,1,38,5,1
WATERFIRE,ICE,0.25,38,6,0.25
WATERFIRE,FIG,1,38,7,1
WATERFIRE,POI,1,38,8,1
WATERFIRE,GRO,2,38,9,2
WATERFIRE,FLY,1,38,10,1
WATERFIRE,PSY,1,38,11,1
WATERFIRE,BUG,0.5,38,12,0.5
WATERFIRE,ROC,2,38,13,2
WATERFIRE,GHO,1,38,14,1
WATERFIRE,DRA,1,38,15,1
WATERFIRE,DAR,1,38,16,1
WATERFIRE,STE,0.25,38,17,0.25
WATERFIRE,FAI,0.5,38,18,0.5
WATERELECTRIC,NOR,1,39,1,1
WATERELECTRIC,FIR,0.5,39,2,0.5
WATERELECTRIC,WAT,0.5,39,3,0.5
WATERELECTRIC,ELE,1,39,4,1
WATERELECTRIC,GRA,2,39,5,2
WATERELECTRIC,ICE,0.5,39,6,0.5
WATERELECTRIC,FIG,1,39,7,1
WATERELECTRIC,POI,1,39,8,1
WATERELECTRIC,GRO,2,39,9,2
WATERELECTRIC,FLY,0.5,39,10,0.5
WATERELECTRIC,PSY,1,39,11,1
WATERELECTRIC,BUG,1,39,12,1
WATERELECTRIC,ROC,1,39,13,1
WATERELECTRIC,GHO,1,39,14,1
WATERELECTRIC,DRA,1,39,15,1
WATERELECTRIC,DAR,1,39,16,1
WATERELECTRIC,STE,0.25,39,17,0.25
WATERELECTRIC,FAI,1,39,18,1
WATERGRASS,NOR,1,40,1,1
WATERGRASS,FIR,1,40,2,1
WATERGRASS,WAT,0.25,40,3,0.25
WATERGRASS,ELE,1,40,4,1
WATERGRASS,GRA,1,40,5,1
WATERGRASS,ICE,1,40,6,1
WATERGRASS,FIG,1,40,7,1
WATERGRASS,POI,2,40,8,2
WATERGRASS,GRO,0.5,40,9,0.5
WATERGRASS,FLY,2,40,10,2
WATERGRASS,PSY,1,40,11,1
WATERGRASS,BUG,2,40,12,2
WATERGRASS,ROC,1,40,13,1
WATERGRASS,GHO,1,40,14,1
WATERGRASS,DRA,1,40,15,1
WATERGRASS,DAR,1,40,16,1
WATERGRASS,STE,0.5,40,17,0.5
WATERGRASS,FAI,1,40,18,1
WATERICE,NOR,1,41,1,1
WATERICE,FIR,1,41,2,1
WATERICE,WAT,0.5,41,3,0.5
WATERICE,ELE,2,41,4,2
WATERICE,GRA,2,41,5,2
WATERICE,ICE,0.25,41,6,0.25
WATERICE,FIG,2,41,7,2
WATERICE,POI,1,41,8,1
WATERICE,GRO,1,41,9,1
WATERICE,FLY,1,41,10,1
WATERICE,PSY,1,41,11,1
WATERICE,BUG,1,41,12,1
WATERICE,ROC,2,41,13,2
WATERICE,GHO,1,41,14,1
WATERICE,DRA,1,41,15,1
WATERICE,DAR,1,41,16,1
WATERICE,STE,1,41,17,1
WATERICE,FAI,1,41,18,1
WATERFIGHTING,NOR,1,42,1,1
WATERFIGHTING,FIR,0.5,42,2,0.5
WATERFIGHTING,WAT,0.5,42,3,0.5
WATERFIGHTING,ELE,2,42,4,2
WATERFIGHTING,GRA,2,42,5,2
WATERFIGHTING,ICE,0.5,42,6,0.5
WATERFIGHTING,FIG,1,42,7,1
WATERFIGHTING,POI,1,42,8,1
WATERFIGHTING,GRO,1,42,9,1
WATERFIGHTING,FLY,2,42,10,2
WATERFIGHTING,PSY,2,42,11,2
WATERFIGHTING,BUG,0.5,42,12,0.5
WATERFIGHTING,ROC,0.5,42,13,0.5
WATERFIGHTING,GHO,1,42,14,1
WATERFIGHTING,DRA,1,42,15,1
WATERFIGHTING,DAR,0.5,42,16,0.5
WATERFIGHTING,STE,0.5,42,17,0.5
WATERFIGHTING,FAI,2,42,18,2
WATERPOISON,NOR,1,43,1,1
WATERPOISON,FIR,0.5,43,2,0.5
WATERPOISON,WAT,0.5,43,3,0.5
WATERPOISON,ELE,2,43,4,2
WATERPOISON,GRA,1,43,5,1
WATERPOISON,ICE,0.5,43,6,0.5
WATERPOISON,FIG,0.5,43,7,0.5
WATERPOISON,POI,0.5,43,8,0.5
WATERPOISON,GRO,2,43,9,2
WATERPOISON,FLY,1,43,10,1
WATERPOISON,PSY,2,43,11,2
WATERPOISON,BUG,0.5,43,12,0.5
WATERPOISON,ROC,1,43,13,1
WATERPOISON,GHO,1,43,14,1
WATERPOISON,DRA,1,43,15,1
WATERPOISON,DAR,1,43,16,1
WATERPOISON,STE,0.5,43,17,0.5
WATERPOISON,FAI,0.5,43,18,0.5
WATERGROUND,NOR,1,44,1,1
WATERGROUND,FIR,0.5,44,2,0.5
WATERGROUND,WAT,1,44,3,1
WATERGROUND,ELE,0,44,4,0
WATERGROUND,GRA,4,44,5,4
WATERGROUND,ICE,1,44,6,1
WATERGROUND,FIG,1,44,7,1
WATERGROUND,POI,0.5,44,8,0.5
WATERGROUND,GRO,1,44,9,1
WATERGROUND,FLY,1,44,10,1
WATERGROUND,PSY,1,44,11,1
WATERGROUND,BUG,1,44,12,1
WATERGROUND,ROC,0.5,44,13,0.5
WATERGROUND,GHO,1,44,14,1
WATERGROUND,DRA,1,44,15,1
WATERGROUND,DAR,1,44,16,1
WATERGROUND,STE,0.5,44,17,0.5
WATERGROUND,FAI,1,44,18,1
WATERFLYING,NOR,1,45,1,1
WATERFLYING,FIR,0.5,45,2,0.5
WATERFLYING,WAT,0.5,45,3,0.5
WATERFLYING,ELE,4,45,4,4
WATERFLYING,GRA,1,45,5,1
WATERFLYING,ICE,1,45,6,1
WATERFLYING,FIG,0.5,45,7,0.5
WATERFLYING,POI,1,45,8,1
WATERFLYING,GRO,0,45,9,0
WATERFLYING,FLY,1,45,10,1
WATERFLYING,PSY,1,45,11,1
WATERFLYING,BUG,0.5,45,12,0.5
WATERFLYING,ROC,2,45,13,2
WATERFLYING,GHO,1,45,14,1
WATERFLYING,DRA,1,45,15,1
WATERFLYING,DAR,1,45,16,1
WATERFLYING,STE,0.5,45,17,0.5
WATERFLYING,FAI,1,45,18,1
WATERPSYCHIC,NOR,1,46,1,1
WATERPSYCHIC,FIR,0.5,46,2,0.5
WATERPSYCHIC,WAT,0.5,46,3,0.5
WATERPSYCHIC,ELE,2,46,4,2
WATERPSYCHIC,GRA,2,46,5,2
WATERPSYCHIC,ICE,0.5,46,6,0.5
WATERPSYCHIC,FIG,0.5,46,7,0.5
WATERPSYCHIC,POI,1,46,8,1
WATERPSYCHIC,GRO,1,46,9,1
WATERPSYCHIC,FLY,1,46,10,1
WATERPSYCHIC,PSY,0.5,46,11,0.5
WATERPSYCHIC,BUG,2,46,12,2
WATERPSYCHIC,ROC,1,46,13,1
WATERPSYCHIC,GHO,2,46,14,2
WATERPSYCHIC,DRA,1,46,15,1
WATERPSYCHIC,DAR,2,46,16,2
WATERPSYCHIC,STE,0.5,46,17,0.5
WATERPSYCHIC,FAI,1,46,18,1
WATERBUG,NOR,1,47,1,1
WATERBUG,FIR,1,47,2,1
WATERBUG,WAT,0.5,47,3,0.5
WATERBUG,ELE,2,47,4,2
WATERBUG,GRA,1,47,5,1
WATERBUG,ICE,0.5,47,6,0.5
WATERBUG,FIG,0.5,47,7,0.5
WATERBUG,POI,1,47,8,1
WATERBUG,GRO,0.5,47,9,0.5
WATERBUG,FLY,2,47,10,2
WATERBUG,PSY,1,47,11,1
WATERBUG,BUG,1,47,12,1
WATERBUG,ROC,2,47,13,2
WATERBUG,GHO,1,47,14,1
WATERBUG,DRA,1,47,15,1
WATERBUG,DAR,1,47,16,1
WATERBUG,STE,0.5,47,17,0.5
WATERBUG,FAI,1,47,18,1
WATERROCK,NOR,0.5,48,1,0.5
WATERROCK,FIR,0.25,48,2,0.25
WATERROCK,WAT,1,48,3,1
WATERROCK,ELE,2,48,4,2
WATERROCK,GRA,4,48,5,4
WATERROCK,ICE,0.5,48,6,0.5
WATERROCK,FIG,2,48,7,2
WATERROCK,POI,0.5,48,8,0.5
WATERROCK,GRO,2,48,9,2
WATERROCK,FLY,0.5,48,10,0.5
WATERROCK,PSY,1,48,11,1
WATERROCK,BUG,1,48,12,1
WATERROCK,ROC,1,48,13,1
WATERROCK,GHO,1,48,14,1
WATERROCK,DRA,1,48,15,1
WATERROCK,DAR,1,48,16,1
WATERROCK,STE,1,48,17,1
WATERROCK,FAI,1,48,18,1
WATERGHOST,NOR,0,49,1,0
WATERGHOST,FIR,0.5,49,2,0.5
WATERGHOST,WAT,0.5,49,3,0.5
WATERGHOST,ELE,2,49,4,2
WATERGHOST,GRA,2,49,5,2
WATERGHOST,ICE,0.5,49,6,0.5
WATERGHOST,FIG,0,49,7,0
WATERGHOST,POI,0.5,49,8,0.5
WATERGHOST,GRO,1,49,9,1
WATERGHOST,FLY,1,49,10,1
WATERGHOST,PSY,1,49,11,1
WATERGHOST,BUG,0.5,49,12,0.5
WATERGHOST,ROC,1,49,13,1
WATERGHOST,GHO,2,49,14,2
WATERGHOST,DRA,1,49,15,1
WATERGHOST,DAR,2,49,16,2
WATERGHOST,STE,0.5,49,17,0.5
WATERGHOST,FAI,1,49,18,1
WATERDRAGON,NOR,1,50,1,1
WATERDRAGON,FIR,0.25,50,2,0.25
WATERDRAGON,WAT,0.25,50,3,0.25
WATERDRAGON,ELE,1,50,4,1
WATERDRAGON,GRA,1,50,5,1
WATERDRAGON,ICE,1,50,6,1
WATERDRAGON,FIG,1,50,7,1
WATERDRAGON,POI,1,50,8,1
WATERDRAGON,GRO,1,50,9,1
WATERDRAGON,FLY,1,50,10,1
WATERDRAGON,PSY,1,50,11,1
WATERDRAGON,BUG,1,50,12,1
WATERDRAGON,ROC,1,50,13,1
WATERDRAGON,GHO,1,50,14,1
WATERDRAGON,DRA,2,50,15,2
WATERDRAGON,DAR,1,50,16,1
WATERDRAGON,STE,0.5,50,17,0.5
WATERDRAGON,FAI,2,50,18,2
WATERDARK,NOR,1,51,1,1
WATERDARK,FIR,0.5,51,2,0.5
WATERDARK,WAT,0.5,51,3,0.5
WATERDARK,ELE,2,51,4,2
WATERDARK,GRA,2,51,5,2
WATERDARK,ICE,0.5,51,6,0.5
WATERDARK,FIG,2,51,7,2
WATERDARK,POI,1,51,8,1
WATERDARK,GRO,1,51,9,1
WATERDARK,FLY,1,51,10,1
WATERDARK,PSY,0,51,11,0
WATERDARK,BUG,2,51,12,2
WATERDARK,ROC,1,51,13,1
WATERDARK,GHO,0.5,51,14,0.5
WATERDARK,DRA,1,51,15,1
WATERDARK,DAR,0.5,51,16,0.5
WATERDARK,STE,0.5,51,17,0.5
WATERDARK,FAI,2,51,18,2
WATERSTEEL,NOR,0.5,52,1,0.5
WATERSTEEL,FIR,1,52,2,1
WATERSTEEL,WAT,0.5,52,3,0.5
WATERSTEEL,ELE,2,52,4,2
WATERSTEEL,GRA,1,52,5,1
WATERSTEEL,ICE,0.25,52,6,0.25
WATERSTEEL,FIG,2,52,7,2
WATERSTEEL,POI,0,52,8,0
WATERSTEEL,GRO,2,52,9,2
WATERSTEEL,FLY,0.5,52,10,0.5
WATERSTEEL,PSY,0.5,52,11,0.5
WATERSTEEL,BUG,0.5,52,12,0.5
WATERSTEEL,ROC,0.5,52,13,0.5
WATERSTEEL,GHO,1,52,14,1
WATERSTEEL,DRA,0.5,52,15,0.5
WATERSTEEL,DAR,1,52,16,1
WATERSTEEL,STE,0.25,52,17,0.25
WATERSTEEL,FAI,0.5,52,18,0.5
WATERFAIRY,NOR,1,53,1,1
WATERFAIRY,FIR,0.5,53,2,0.5
WATERFAIRY,WAT,0.5,53,3,0.5
WATERFAIRY,ELE,2,53,4,2
WATERFAIRY,GRA,2,53,5,2
WATERFAIRY,ICE,0.5,53,6,0.5
WATERFAIRY,FIG,0.5,53,7,0.5
WATERFAIRY,POI,2,53,8,2
WATERFAIRY,GRO,1,53,9,1
WATERFAIRY,FLY,1,53,10,1
WATERFAIRY,PSY,1,53,11,1
WATERFAIRY,BUG,0.5,53,12,0.5
WATERFAIRY,ROC,1,53,13,1
WATERFAIRY,GHO,1,53,14,1
WATERFAIRY,DRA,0,53,15,0
WATERFAIRY,DAR,0.5,53,16,0.5
WATERFAIRY,STE,1,53,17,1
WATERFAIRY,FAI,1,53,18,1
ELECTRIC,NOR,1,54,1,1
ELECTRIC,FIR,1,54,2,1
ELECTRIC,WAT,1,54,3,1
ELECTRIC,ELE,0.5,54,4,0.5
ELECTRIC,GRA,1,54,5,1
ELECTRIC,ICE,1,54,6,1
ELECTRIC,FIG,1,54,7,1
ELECTRIC,POI,1,54,8,1
ELECTRIC,GRO,2,54,9,2
ELECTRIC,FLY,0.5,54,10,0.5
ELECTRIC,PSY,1,54,11,1
ELECTRIC,BUG,1,54,12,1
ELECTRIC,ROC,1,54,13,1
ELECTRIC,GHO,1,54,14,1
ELECTRIC,DRA,1,54,15,1
ELECTRIC,DAR,1,54,16,1
ELECTRIC,STE,0.5,54,17,0.5
ELECTRIC,FAI,1,54,18,1
ELECTRICNORMAL,NOR,1,55,1,1
ELECTRICNORMAL,FIR,1,55,2,1
ELECTRICNORMAL,WAT,1,55,3,1
ELECTRICNORMAL,ELE,0.5,55,4,0.5
ELECTRICNORMAL,GRA,1,55,5,1
ELECTRICNORMAL,ICE,1,55,6,1
ELECTRICNORMAL,FIG,2,55,7,2
ELECTRICNORMAL,POI,1,55,8,1
ELECTRICNORMAL,GRO,2,55,9,2
ELECTRICNORMAL,FLY,0.5,55,10,0.5
ELECTRICNORMAL,PSY,1,55,11,1
ELECTRICNORMAL,BUG,1,55,12,1
ELECTRICNORMAL,ROC,1,55,13,1
ELECTRICNORMAL,GHO,0,55,14,0
ELECTRICNORMAL,DRA,1,55,15,1
ELECTRICNORMAL,DAR,1,55,16,1
ELECTRICNORMAL,STE,0.5,55,17,0.5
ELECTRICNORMAL,FAI,1,55,18,1
ELECTRICFIRE,NOR,1,56,1,1
ELECTRICFIRE,FIR,0.5,56,2,0.5
ELECTRICFIRE,WAT,2,56,3,2
ELECTRICFIRE,ELE,0.5,56,4,0.5
ELECTRICFIRE,GRA,0.5,56,5,0.5
ELECTRICFIRE,ICE,0.5,56,6,0.5
ELECTRICFIRE,FIG,1,56,7,1
ELECTRICFIRE,POI,1,56,8,1
ELECTRICFIRE,GRO,4,56,9,4
ELECTRICFIRE,FLY,0.5,56,10,0.5
ELECTRICFIRE,PSY,1,56,11,1
ELECTRICFIRE,BUG,0.5,56,12,0.5
ELECTRICFIRE,ROC,2,56,13,2
ELECTRICFIRE,GHO,1,56,14,1
ELECTRICFIRE,DRA,1,56,15,1
ELECTRICFIRE,DAR,1,56,16,1
ELECTRICFIRE,STE,0.25,56,17,0.25
ELECTRICFIRE,FAI,0.5,56,18,0.5
ELECTRICWATER,NOR,1,57,1,1
ELECTRICWATER,FIR,0.5,57,2,0.5
ELECTRICWATER,WAT,0.5,57,3,0.5
ELECTRICWATER,ELE,1,57,4,1
ELECTRICWATER,GRA,2,57,5,2
ELECTRICWATER,ICE,0.5,57,6,0.5
ELECTRICWATER,FIG,1,57,7,1
ELECTRICWATER,POI,1,57,8,1
ELECTRICWATER,GRO,2,57,9,2
ELECTRICWATER,FLY,0.5,57,10,0.5
ELECTRICWATER,PSY,1,57,11,1
ELECTRICWATER,BUG,1,57,12,1
ELECTRICWATER,ROC,1,57,13,1
ELECTRICWATER,GHO,1,57,14,1
ELECTRICWATER,DRA,1,57,15,1
ELECTRICWATER,DAR,1,57,16,1
ELECTRICWATER,STE,0.25,57,17,0.25
ELECTRICWATER,FAI,1,57,18,1
ELECTRICGRASS,NOR,1,58,1,1
ELECTRICGRASS,FIR,2,58,2,2
ELECTRICGRASS,WAT,0.5,58,3,0.5
ELECTRICGRASS,ELE,0.25,58,4,0.25
ELECTRICGRASS,GRA,0.5,58,5,0.5
ELECTRICGRASS,ICE,2,58,6,2
ELECTRICGRASS,FIG,1,58,7,1
ELECTRICGRASS,POI,2,58,8,2
ELECTRICGRASS,GRO,1,58,9,1
ELECTRICGRASS,FLY,1,58,10,1
ELECTRICGRASS,PSY,1,58,11,1
ELECTRICGRASS,BUG,2,58,12,2
ELECTRICGRASS,ROC,1,58,13,1
ELECTRICGRASS,GHO,1,58,14,1
ELECTRICGRASS,DRA,1,58,15,1
ELECTRICGRASS,DAR,1,58,16,1
ELECTRICGRASS,STE,0.5,58,17,0.5
ELECTRICGRASS,FAI,1,58,18,1
ELECTRICICE,NOR,1,59,1,1
ELECTRICICE,FIR,2,59,2,2
ELECTRICICE,WAT,1,59,3,1
ELECTRICICE,ELE,0.5,59,4,0.5
ELECTRICICE,GRA,1,59,5,1
ELECTRICICE,ICE,0.5,59,6,0.5
ELECTRICICE,FIG,2,59,7,2
ELECTRICICE,POI,1,59,8,1
ELECTRICICE,GRO,2,59,9,2
ELECTRICICE,FLY,0.5,59,10,0.5
ELECTRICICE,PSY,1,59,11,1
ELECTRICICE,BUG,1,59,12,1
ELECTRICICE,ROC,2,59,13,2
ELECTRICICE,GHO,1,59,14,1
ELECTRICICE,DRA,1,59,15,1
ELECTRICICE,DAR,1,59,16,1
ELECTRICICE,STE,1,59,17,1
ELECTRICICE,FAI,1,59,18,1
ELECTRICFIGHTING,NOR,1,60,1,1
ELECTRICFIGHTING,FIR,1,60,2,1
ELECTRICFIGHTING,WAT,1,60,3,1
ELECTRICFIGHTING,ELE,0.5,60,4,0.5
ELECTRICFIGHTING,GRA,1,60,5,1
ELECTRICFIGHTING,ICE,1,60,6,1
ELECTRICFIGHTING,FIG,1,60,7,1
ELECTRICFIGHTING,POI,1,60,8,1
ELECTRICFIGHTING,GRO,2,60,9,2
ELECTRICFIGHTING,FLY,1,60,10,1
ELECTRICFIGHTING,PSY,2,60,11,2
ELECTRICFIGHTING,BUG,0.5,60,12,0.5
ELECTRICFIGHTING,ROC,0.5,60,13,0.5
ELECTRICFIGHTING,GHO,1,60,14,1
ELECTRICFIGHTING,DRA,1,60,15,1
ELECTRICFIGHTING,DAR,0.5,60,16,0.5
ELECTRICFIGHTING,STE,0.5,60,17,0.5
ELECTRICFIGHTING,FAI,2,60,18,2
ELECTRICPOISON,NOR,1,61,1,1
ELECTRICPOISON,FIR,1,61,2,1
ELECTRICPOISON,WAT,1,61,3,1
ELECTRICPOISON,ELE,0.5,61,4,0.5
ELECTRICPOISON,GRA,0.5,61,5,0.5
ELECTRICPOISON,ICE,1,61,6,1
ELECTRICPOISON,FIG,0.5,61,7,0.5
ELECTRICPOISON,POI,0.5,61,8,0.5
ELECTRICPOISON,GRO,4,61,9,4
ELECTRICPOISON,FLY,0.5,61,10,0.5
ELECTRICPOISON,PSY,2,61,11,2
ELECTRICPOISON,BUG,0.5,61,12,0.5
ELECTRICPOISON,ROC,1,61,13,1
ELECTRICPOISON,GHO,1,61,14,1
ELECTRICPOISON,DRA,1,61,15,1
ELECTRICPOISON,DAR,1,61,16,1
ELECTRICPOISON,STE,0.5,61,17,0.5
ELECTRICPOISON,FAI,0.5,61,18,0.5
ELECTRICGROUND,NOR,1,62,1,1
ELECTRICGROUND,FIR,1,62,2,1
ELECTRICGROUND,WAT,2,62,3,2
ELECTRICGROUND,ELE,0,62,4,0
ELECTRICGROUND,GRA,2,62,5,2
ELECTRICGROUND,ICE,2,62,6,2
ELECTRICGROUND,FIG,1,62,7,1
ELECTRICGROUND,POI,0.5,62,8,0.5
ELECTRICGROUND,GRO,2,62,9,2
ELECTRICGROUND,FLY,0.5,62,10,0.5
ELECTRICGROUND,PSY,1,62,11,1
ELECTRICGROUND,BUG,1,62,12,1
ELECTRICGROUND,ROC,0.5,62,13,0.5
ELECTRICGROUND,GHO,1,62,14,1
ELECTRICGROUND,DRA,1,62,15,1
ELECTRICGROUND,DAR,1,62,16,1
ELECTRICGROUND,STE,0.5,62,17,0.5
ELECTRICGROUND,FAI,1,62,18,1
ELECTRICFLYING,NOR,1,63,1,1
ELECTRICFLYING,FIR,1,63,2,1
ELECTRICFLYING,WAT,1,63,3,1
ELECTRICFLYING,ELE,1,63,4,1
ELECTRICFLYING,GRA,0.5,63,5,0.5
ELECTRICFLYING,ICE,2,63,6,2
ELECTRICFLYING,FIG,0.5,63,7,0.5
ELECTRICFLYING,POI,1,63,8,1
ELECTRICFLYING,GRO,0,63,9,0
ELECTRICFLYING,FLY,0.5,63,10,0.5
ELECTRICFLYING,PSY,1,63,11,1
ELECTRICFLYING,BUG,0.5,63,12,0.5
ELECTRICFLYING,ROC,2,63,13,2
ELECTRICFLYING,GHO,1,63,14,1
ELECTRICFLYING,DRA,1,63,15,1
ELECTRICFLYING,DAR,1,63,16,1
ELECTRICFLYING,STE,0.5,63,17,0.5
ELECTRICFLYING,FAI,1,63,18,1
ELECTRICPSYCHIC,NOR,1,64,1,1
ELECTRICPSYCHIC,FIR,1,64,2,1
ELECTRICPSYCHIC,WAT,1,64,3,1
ELECTRICPSYCHIC,ELE,0.5,64,4,0.5
ELECTRICPSYCHIC,GRA,1,64,5,1
ELECTRICPSYCHIC,ICE,1,64,6,1
ELECTRICPSYCHIC,FIG,0.5,64,7,0.5
ELECTRICPSYCHIC,POI,1,64,8,1
ELECTRICPSYCHIC,GRO,2,64,9,2
ELECTRICPSYCHIC,FLY,0.5,64,10,0.5
ELECTRICPSYCHIC,PSY,0.5,64,11,0.5
ELECTRICPSYCHIC,BUG,2,64,12,2
ELECTRICPSYCHIC,ROC,1,64,13,1
ELECTRICPSYCHIC,GHO,2,64,14,2
ELECTRICPSYCHIC,DRA,1,64,15,1
ELECTRICPSYCHIC,DAR,2,64,16,2
ELECTRICPSYCHIC,STE,0.5,64,17,0.5
ELECTRICPSYCHIC,FAI,1,64,18,1
ELECTRICBUG,NOR,1,65,1,1
ELECTRICBUG,FIR,2,65,2,2
ELECTRICBUG,WAT,1,65,3,1
ELECTRICBUG,ELE,0.5,65,4,0.5
ELECTRICBUG,GRA,0.5,65,5,0.5
ELECTRICBUG,ICE,1,65,6,1
ELECTRICBUG,FIG,0.5,65,7,0.5
ELECTRICBUG,POI,1,65,8,1
ELECTRICBUG,GRO,1,65,9,1
ELECTRICBUG,FLY,1,65,10,1
ELECTRICBUG,PSY,1,65,11,1
ELECTRICBUG,BUG,1,65,12,1
ELECTRICBUG,ROC,2,65,13,2
ELECTRICBUG,GHO,1,65,14,1
ELECTRICBUG,DRA,1,65,15,1
ELECTRICBUG,DAR,1,65,16,1
ELECTRICBUG,STE,0.5,65,17,0.5
ELECTRICBUG,FAI,1,65,18,1
ELECTRICROCK,NOR,0.5,66,1,0.5
ELECTRICROCK,FIR,0.5,66,2,0.5
ELECTRICROCK,WAT,2,66,3,2
ELECTRICROCK,ELE,0.5,66,4,0.5
ELECTRICROCK,GRA,2,66,5,2
ELECTRICROCK,ICE,1,66,6,1
ELECTRICROCK,FIG,2,66,7,2
ELECTRICROCK,POI,0.5,66,8,0.5
ELECTRICROCK,GRO,4,66,9,4
ELECTRICROCK,FLY,0.25,66,10,0.25
ELECTRICROCK,PSY,1,66,11,1
ELECTRICROCK,BUG,1,66,12,1
ELECTRICROCK,ROC,1,66,13,1
ELECTRICROCK,GHO,1,66,14,1
ELECTRICROCK,DRA,1,66,15,1
ELECTRICROCK,DAR,1,66,16,1
ELECTRICROCK,STE,1,66,17,1
ELECTRICROCK,FAI,1,66,18,1
ELECTRICGHOST,NOR,0,67,1,0
ELECTRICGHOST,FIR,1,67,2,1
ELECTRICGHOST,WAT,1,67,3,1
ELECTRICGHOST,ELE,0.5,67,4,0.5
ELECTRICGHOST,GRA,1,67,5,1
ELECTRICGHOST,ICE,1,67,6,1
ELECTRICGHOST,FIG,0,67,7,0
ELECTRICGHOST,POI,0.5,67,8,0.5
ELECTRICGHOST,GRO,2,67,9,2
ELECTRICGHOST,FLY,0.5,67,10,0.5
ELECTRICGHOST,PSY,1,67,11,1
ELECTRICGHOST,BUG,0.5,67,12,0.5
ELECTRICGHOST,ROC,1,67,13,1
ELECTRICGHOST,GHO,2,67,14,2
ELECTRICGHOST,DRA,1,67,15,1
ELECTRICGHOST,DAR,2,67,16,2
ELECTRICGHOST,STE,0.5,67,17,0.5
ELECTRICGHOST,FAI,1,67,18,1
ELECTRICDRAGON,NOR,1,68,1,1
ELECTRICDRAGON,FIR,0.5,68,2,0.5
ELECTRICDRAGON,WAT,0.5,68,3,0.5
ELECTRICDRAGON,ELE,0.25,68,4,0.25
ELECTRICDRAGON,GRA,0.5,68,5,0.5
ELECTRICDRAGON,ICE,2,68,6,2
ELECTRICDRAGON,FIG,1,68,7,1
ELECTRICDRAGON,POI,1,68,8,1
ELECTRICDRAGON,GRO,2,68,9,2
ELECTRICDRAGON,FLY,0.5,68,10,0.5
ELECTRICDRAGON,PSY,1,68,11,1
ELECTRICDRAGON,BUG,1,68,12,1
ELECTRICDRAGON,ROC,1,68,13,1
ELECTRICDRAGON,GHO,1,68,14,1
ELECTRICDRAGON,DRA,2,68,15,2
ELECTRICDRAGON,DAR,1,68,16,1
ELECTRICDRAGON,STE,0.5,68,17,0.5
ELECTRICDRAGON,FAI,2,68,18,2
ELECTRICDARK,NOR,1,69,1,1
ELECTRICDARK,FIR,1,69,2,1
ELECTRICDARK,WAT,1,69,3,1
ELECTRICDARK,ELE,0.5,69,4,0.5
ELECTRICDARK,GRA,1,69,5,1
ELECTRICDARK,ICE,1,69,6,1
ELECTRICDARK,FIG,2,69,7,2
ELECTRICDARK,POI,1,69,8,1
ELECTRICDARK,GRO,2,69,9,2
ELECTRICDARK,FLY,0.5,69,10,0.5
ELECTRICDARK,PSY,0,69,11,0
ELECTRICDARK,BUG,2,69,12,2
ELECTRICDARK,ROC,1,69,13,1
ELECTRICDARK,GHO,0.5,69,14,0.5
ELECTRICDARK,DRA,1,69,15,1
ELECTRICDARK,DAR,0.5,69,16,0.5
ELECTRICDARK,STE,0.5,69,17,0.5
ELECTRICDARK,FAI,2,69,18,2
ELECTRICSTEEL,NOR,0.5,70,1,0.5
ELECTRICSTEEL,FIR,2,70,2,2
ELECTRICSTEEL,WAT,1,70,3,1
ELECTRICSTEEL,ELE,0.5,70,4,0.5
ELECTRICSTEEL,GRA,0.5,70,5,0.5
ELECTRICSTEEL,ICE,0.5,70,6,0.5
ELECTRICSTEEL,FIG,2,70,7,2
ELECTRICSTEEL,POI,0,70,8,0
ELECTRICSTEEL,GRO,4,70,9,4
ELECTRICSTEEL,FLY,0.25,70,10,0.25
ELECTRICSTEEL,PSY,0.5,70,11,0.5
ELECTRICSTEEL,BUG,0.5,70,12,0.5
